timestamp,time_s,line_index,rx,raw,ball,target,vel,cmd,rod,lost,run,raw_text
2026-08-01 06:02:38.690806,2.465,25,2327.000,60.000,387.000,0.000,0.000,80.000,80.000,0.000,1.000,"2327,60,387,0,0,80,80,0,1"
2026-08-01 06:02:38.793378,2.567,26,2339.000,60.000,386.000,0.000,0.000,80.000,80.000,0.000,1.000,"2339,60,386,0,0,80,80,0,1"
2026-08-01 06:02:38.896001,2.670,27,2351.000,48.000,385.000,0.000,0.000,80.000,80.000,0.000,1.000,"2351,48,385,0,0,80,80,0,1"
2026-08-01 06:02:38.999089,2.773,28,2363.000,60.000,388.000,0.000,0.000,80.000,80.000,0.000,1.000,"2363,60,388,0,0,80,80,0,1"
2026-08-01 06:02:39.101918,2.876,29,2375.000,48.000,383.000,0.000,-1.000,80.000,80.000,0.000,1.000,"2375,48,383,0,-1,80,80,0,1"
2026-08-01 06:02:39.204213,2.978,30,2387.000,48.000,386.000,0.000,0.000,80.000,80.000,0.000,1.000,"2387,48,386,0,0,80,80,0,1"
2026-08-01 06:02:39.306898,3.081,31,2399.000,60.000,386.000,0.000,0.000,80.000,80.000,0.000,1.000,"2399,60,386,0,0,80,80,0,1"
2026-08-01 06:02:39.409702,3.183,32,2411.000,48.000,382.000,0.000,0.000,80.000,80.000,0.000,1.000,"2411,48,382,0,0,80,80,0,1"
2026-08-01 06:02:39.513154,3.287,33,2423.000,48.000,385.000,0.000,0.000,80.000,80.000,0.000,1.000,"2423,48,385,0,0,80,80,0,1"
2026-08-01 06:02:39.616325,3.390,34,2435.000,48.000,381.000,0.000,0.000,80.000,80.000,0.000,1.000,"2435,48,381,0,0,80,80,0,1"
2026-08-01 06:02:39.718024,3.492,35,2447.000,48.000,380.000,0.000,0.000,80.000,80.000,0.000,1.000,"2447,48,380,0,0,80,80,0,1"
2026-08-01 06:02:42.993253,6.767,36,344.000,48.000,5.000,0.000,1.000,0.000,0.000,0.000,1.000,"344,48,5,0,1,0,0,0,1"
2026-08-01 06:02:43.096258,6.870,37,356.000,48.000,12.000,0.000,2.000,3.000,3.000,0.000,1.000,"356,48,12,0,2,3,3,0,1"
2026-08-01 06:02:43.199455,6.973,38,368.000,48.000,15.000,0.000,1.000,6.000,6.000,0.000,1.000,"368,48,15,0,1,6,6,0,1"
2026-08-01 06:02:43.301913,7.076,39,380.000,72.000,27.000,0.000,3.000,10.000,10.000,0.000,1.000,"380,72,27,0,3,10,10,0,1"
2026-08-01 06:02:43.405901,7.180,40,394.000,313.000,146.000,0.000,29.000,30.000,30.000,0.000,1.000,"394,313,146,0,29,30,30,0,1"
2026-08-01 06:02:43.507527,7.281,41,409.000,361.000,266.000,0.000,40.000,80.000,80.000,0.000,1.000,"409,361,266,0,40,80,80,0,1"
2026-08-01 06:02:43.611050,7.385,42,424.000,482.000,392.000,0.000,48.000,80.000,80.000,0.000,1.000,"424,482,392,0,48,80,80,0,1"
2026-08-01 06:02:43.713392,7.487,43,439.000,566.000,469.000,0.000,43.000,80.000,80.000,0.000,1.000,"439,566,469,0,43,80,80,0,1"
2026-08-01 06:02:43.816176,7.590,44,454.000,674.000,569.000,0.000,46.000,80.000,80.000,0.000,1.000,"454,674,569,0,46,80,80,0,1"
2026-08-01 06:02:43.918474,7.692,45,469.000,711.000,630.000,0.000,39.000,80.000,80.000,0.000,1.000,"469,711,630,0,39,80,80,0,1"
2026-08-01 06:02:44.021828,7.796,46,484.000,783.000,697.000,0.000,36.000,80.000,80.000,0.000,1.000,"484,783,697,0,36,80,80,0,1"
2026-08-01 06:02:44.123851,7.898,47,499.000,807.000,745.000,0.000,30.000,80.000,80.000,0.000,1.000,"499,807,745,0,30,80,80,0,1"
2026-08-01 06:02:44.227232,8.001,48,514.000,903.000,805.000,0.000,30.000,80.000,80.000,0.000,1.000,"514,903,805,0,30,80,80,0,1"
2026-08-01 06:02:44.329773,8.104,49,530.000,819.000,422.000,0.000,-42.000,80.000,80.000,0.000,1.000,"530,819,422,0,-42,80,80,0,1"
2026-08-01 06:02:44.432282,8.206,50,546.000,-784.000,72.000,0.000,-119.000,80.000,80.000,0.000,1.000,"546,-784,72,0,-119,80,80,0,1"
2026-08-01 06:02:44.534877,8.309,51,562.000,771.000,468.000,0.000,16.000,80.000,80.000,0.000,1.000,"562,771,468,0,16,80,80,0,1"
2026-08-01 06:02:44.637525,8.411,52,577.000,735.000,607.000,0.000,38.000,80.000,80.000,0.000,1.000,"577,735,607,0,38,80,80,0,1"
2026-08-01 06:02:44.741107,8.515,53,592.000,662.000,637.000,0.000,27.000,80.000,80.000,0.000,1.000,"592,662,637,0,27,80,80,0,1"
2026-08-01 06:02:44.842908,8.617,54,607.000,650.000,635.000,0.000,14.000,80.000,80.000,0.000,1.000,"607,650,635,0,14,80,80,0,1"
2026-08-01 06:02:44.946772,8.720,55,622.000,554.000,586.000,0.000,-3.000,80.000,80.000,0.000,1.000,"622,554,586,0,-3,80,80,0,1"
2026-08-01 06:02:45.048812,8.823,56,637.000,506.000,527.000,0.000,-14.000,80.000,80.000,0.000,1.000,"637,506,527,0,-14,80,80,0,1"
2026-08-01 06:02:45.151250,8.925,57,652.000,397.000,448.000,0.000,-25.000,80.000,80.000,0.000,1.000,"652,397,448,0,-25,80,80,0,1"
2026-08-01 06:02:45.254011,9.028,58,667.000,289.000,370.000,0.000,-31.000,80.000,80.000,0.000,1.000,"667,289,370,0,-31,80,80,0,1"
2026-08-01 06:02:45.357603,9.131,59,677.000,228.000,281.000,0.000,-37.000,80.000,80.000,0.000,1.000,"677,228,281,0,-37,80,80,0,1"
2026-08-01 06:02:45.459597,9.233,60,697.000,108.000,185.000,0.000,-41.000,80.000,80.000,0.000,1.000,"697,108,185,0,-41,80,80,0,1"
2026-08-01 06:02:45.562020,9.336,61,705.000,24.000,82.000,0.000,-45.000,80.000,80.000,0.000,1.000,"705,24,82,0,-45,80,80,0,1"
2026-08-01 06:02:45.664753,9.438,62,719.000,-73.000,-14.000,0.000,-46.000,80.000,80.000,0.000,1.000,"719,-73,-14,0,-46,80,80,0,1"
2026-08-01 06:02:45.767784,9.542,63,736.000,-169.000,-113.000,0.000,-47.000,53.000,53.000,0.000,1.000,"736,-169,-113,0,-47,53,53,0,1"
2026-08-01 06:02:45.870351,9.644,64,754.000,-254.000,-204.000,0.000,-46.000,-23.000,-23.000,0.000,1.000,"754,-254,-204,0,-46,-23,-23,0,1"
2026-08-01 06:02:45.974803,9.749,65,772.000,-362.000,-307.000,0.000,-48.000,-80.000,-80.000,0.000,1.000,"772,-362,-307,0,-48,-80,-80,0,1"
2026-08-01 06:02:46.078142,9.852,66,790.000,-434.000,-393.000,0.000,-45.000,-80.000,-80.000,0.000,1.000,"790,-434,-393,0,-45,-80,-80,0,1"
2026-08-01 06:02:46.182382,9.956,67,808.000,-507.000,-471.000,0.000,-42.000,-80.000,-80.000,0.000,1.000,"808,-507,-471,0,-42,-80,-80,0,1"
2026-08-01 06:02:46.285857,10.060,68,826.000,-555.000,-537.000,0.000,-38.000,-80.000,-80.000,0.000,1.000,"826,-555,-537,0,-38,-80,-80,0,1"
2026-08-01 06:02:46.388895,10.163,69,844.000,-591.000,-583.000,0.000,-31.000,-80.000,-80.000,0.000,1.000,"844,-591,-583,0,-31,-80,-80,0,1"
2026-08-01 06:02:46.493119,10.267,70,862.000,-627.000,-621.000,0.000,-25.000,-80.000,-80.000,0.000,1.000,"862,-627,-621,0,-25,-80,-80,0,1"
2026-08-01 06:02:46.596711,10.370,71,880.000,-603.000,-628.000,0.000,-16.000,-80.000,-80.000,0.000,1.000,"880,-603,-628,0,-16,-80,-80,0,1"
2026-08-01 06:02:46.701272,10.475,72,898.000,-579.000,-623.000,0.000,-7.000,-80.000,-80.000,0.000,1.000,"898,-579,-623,0,-7,-80,-80,0,1"
2026-08-01 06:02:46.805354,10.579,73,916.000,-579.000,-615.000,0.000,-2.000,-80.000,-80.000,0.000,1.000,"916,-579,-615,0,-2,-80,-80,0,1"
2026-08-01 06:02:46.909213,10.683,74,934.000,-555.000,-598.000,0.000,2.000,-80.000,-80.000,0.000,1.000,"934,-555,-598,0,2,-80,-80,0,1"
2026-08-01 06:02:47.012673,10.786,75,952.000,-495.000,-564.000,0.000,8.000,-80.000,-80.000,0.000,1.000,"952,-495,-564,0,8,-80,-80,0,1"
2026-08-01 06:02:47.116509,10.890,76,970.000,-434.000,-510.000,0.000,16.000,-80.000,-80.000,0.000,1.000,"970,-434,-510,0,16,-80,-80,0,1"
2026-08-01 06:02:47.220181,10.994,77,988.000,-386.000,-456.000,0.000,20.000,-80.000,-80.000,0.000,1.000,"988,-386,-456,0,20,-80,-80,0,1"
2026-08-01 06:02:47.323012,11.097,78,1006.000,-314.000,-397.000,0.000,24.000,-80.000,-80.000,0.000,1.000,"1006,-314,-397,0,24,-80,-80,0,1"
2026-08-01 06:02:47.426565,11.200,79,1024.000,-205.000,-312.000,0.000,32.000,-80.000,-80.000,0.000,1.000,"1024,-205,-312,0,32,-80,-80,0,1"
2026-08-01 06:02:47.530367,11.304,80,1042.000,-109.000,-223.000,0.000,37.000,-80.000,-80.000,0.000,1.000,"1042,-109,-223,0,37,-80,-80,0,1"
2026-08-01 06:02:47.635769,11.409,81,1057.000,-25.000,-132.000,0.000,40.000,-80.000,-80.000,0.000,1.000,"1057,-25,-132,0,40,-80,-80,0,1"
2026-08-01 06:02:47.738584,11.512,82,1069.000,84.000,-33.000,0.000,44.000,-80.000,-80.000,0.000,1.000,"1069,84,-33,0,44,-80,-80,0,1"
2026-08-01 06:02:47.840935,11.615,83,1084.000,192.000,70.000,0.000,47.000,-80.000,-80.000,0.000,1.000,"1084,192,70,0,47,-80,-80,0,1"
2026-08-01 06:02:47.943566,11.717,84,1099.000,313.000,184.000,0.000,51.000,-6.000,-6.000,0.000,1.000,"1099,313,184,0,51,-6,-6,0,1"
2026-08-01 06:02:48.046495,11.820,85,1114.000,421.000,294.000,0.000,52.000,77.000,77.000,0.000,1.000,"1114,421,294,0,52,77,77,0,1"
2026-08-01 06:02:48.149287,11.923,86,1129.000,506.000,385.000,0.000,49.000,80.000,80.000,0.000,1.000,"1129,506,385,0,49,80,80,0,1"
2026-08-01 06:02:48.251686,12.025,87,1144.000,626.000,489.000,0.000,51.000,80.000,80.000,0.000,1.000,"1144,626,489,0,51,80,80,0,1"
2026-08-01 06:02:48.354335,12.128,88,1159.000,674.000,572.000,0.000,46.000,80.000,80.000,0.000,1.000,"1159,674,572,0,46,80,80,0,1"
2026-08-01 06:02:48.456827,12.231,89,1174.000,747.000,647.000,0.000,42.000,80.000,80.000,0.000,1.000,"1174,747,647,0,42,80,80,0,1"
2026-08-01 06:02:48.560246,12.334,90,1189.000,795.000,709.000,0.000,37.000,80.000,80.000,0.000,1.000,"1189,795,709,0,37,80,80,0,1"
2026-08-01 06:02:48.662595,12.436,91,1205.000,843.000,768.000,0.000,33.000,80.000,80.000,0.000,1.000,"1205,843,768,0,33,80,80,0,1"
2026-08-01 06:02:48.765238,12.539,92,1220.000,843.000,801.000,0.000,25.000,80.000,80.000,0.000,1.000,"1220,843,801,0,25,80,80,0,1"
2026-08-01 06:02:48.867749,12.641,93,1236.000,843.000,807.000,0.000,15.000,80.000,80.000,0.000,1.000,"1236,843,807,0,15,80,80,0,1"
2026-08-01 06:02:48.971782,12.746,94,1252.000,-820.000,225.000,0.000,-136.000,80.000,80.000,0.000,1.000,"1252,-820,225,0,-136,80,80,0,1"
2026-08-01 06:02:49.074970,12.849,95,1268.000,771.000,168.000,0.000,-68.000,80.000,80.000,0.000,1.000,"1268,771,168,0,-68,80,80,0,1"
2026-08-01 06:02:49.177180,12.951,96,1283.000,735.000,477.000,0.000,27.000,80.000,80.000,0.000,1.000,"1283,735,477,0,27,80,80,0,1"
2026-08-01 06:02:49.280058,13.054,97,1298.000,674.000,578.000,0.000,36.000,80.000,80.000,0.000,1.000,"1298,674,578,0,36,80,80,0,1"
2026-08-01 06:02:49.382457,13.156,98,1308.000,650.000,602.000,0.000,25.000,80.000,80.000,0.000,1.000,"1308,650,602,0,25,80,80,0,1"
2026-08-01 06:02:49.484855,13.259,99,1323.000,542.000,552.000,0.000,3.000,80.000,80.000,0.000,1.000,"1323,542,552,0,3,80,80,0,1"
2026-08-01 06:02:49.588921,13.363,100,1338.000,470.000,492.000,0.000,-11.000,80.000,80.000,0.000,1.000,"1338,470,492,0,-11,80,80,0,1"
2026-08-01 06:02:49.690596,13.464,101,1353.000,373.000,413.000,0.000,-23.000,80.000,80.000,0.000,1.000,"1353,373,413,0,-23,80,80,0,1"
2026-08-01 06:02:49.794316,13.568,102,1368.000,277.000,325.000,0.000,-32.000,80.000,80.000,0.000,1.000,"1368,277,325,0,-32,80,80,0,1"
2026-08-01 06:02:49.896348,13.670,103,1383.000,168.000,221.000,0.000,-40.000,80.000,80.000,0.000,1.000,"1383,168,221,0,-40,80,80,0,1"
2026-08-01 06:02:49.999055,13.773,104,1396.000,60.000,118.000,0.000,-45.000,80.000,80.000,0.000,1.000,"1396,60,118,0,-45,80,80,0,1"
2026-08-01 06:02:50.101676,13.875,105,1409.000,-25.000,23.000,0.000,-45.000,80.000,80.000,0.000,1.000,"1409,-25,23,0,-45,80,80,0,1"
2026-08-01 06:02:50.204891,13.979,106,1425.000,-133.000,-76.000,0.000,-47.000,80.000,80.000,0.000,1.000,"1425,-133,-76,0,-47,80,80,0,1"
2026-08-01 06:02:50.308668,14.082,107,1443.000,-218.000,-173.000,0.000,-47.000,3.000,3.000,0.000,1.000,"1443,-218,-173,0,-47,3,3,0,1"
2026-08-01 06:02:50.411067,14.185,108,1461.000,-338.000,-275.000,0.000,-48.000,-73.000,-73.000,0.000,1.000,"1461,-338,-275,0,-48,-73,-73,0,1"
2026-08-01 06:02:50.514150,14.288,109,1479.000,-410.000,-365.000,0.000,-46.000,-80.000,-80.000,0.000,1.000,"1479,-410,-365,0,-46,-80,-80,0,1"
2026-08-01 06:02:50.617744,14.391,110,1497.000,-483.000,-445.000,0.000,-43.000,-80.000,-80.000,0.000,1.000,"1497,-483,-445,0,-43,-80,-80,0,1"
2026-08-01 06:02:50.721629,14.495,111,1515.000,-555.000,-521.000,0.000,-40.000,-80.000,-80.000,0.000,1.000,"1515,-555,-521,0,-40,-80,-80,0,1"
2026-08-01 06:02:50.825271,14.599,112,1533.000,-603.000,-580.000,0.000,-36.000,-80.000,-80.000,0.000,1.000,"1533,-603,-580,0,-36,-80,-80,0,1"
2026-08-01 06:02:50.928803,14.703,113,1551.000,-627.000,-622.000,0.000,-29.000,-80.000,-80.000,0.000,1.000,"1551,-627,-622,0,-29,-80,-80,0,1"
2026-08-01 06:02:51.032655,14.806,114,1569.000,-627.000,-643.000,0.000,-20.000,-80.000,-80.000,0.000,1.000,"1569,-627,-643,0,-20,-80,-80,0,1"
2026-08-01 06:02:51.136441,14.910,115,1587.000,-627.000,-651.000,0.000,-13.000,-80.000,-80.000,0.000,1.000,"1587,-627,-651,0,-13,-80,-80,0,1"
2026-08-01 06:02:51.239750,15.013,116,1605.000,-603.000,-646.000,0.000,-6.000,-80.000,-80.000,0.000,1.000,"1605,-603,-646,0,-6,-80,-80,0,1"
2026-08-01 06:02:51.345342,15.119,117,1623.000,-579.000,-625.000,0.000,0.000,-80.000,-80.000,0.000,1.000,"1623,-579,-625,0,0,-80,-80,0,1"
2026-08-01 06:02:51.448764,15.222,118,1641.000,-555.000,-602.000,0.000,5.000,-80.000,-80.000,0.000,1.000,"1641,-555,-602,0,5,-80,-80,0,1"
2026-08-01 06:02:51.550361,15.324,119,1659.000,-507.000,-568.000,0.000,10.000,-80.000,-80.000,0.000,1.000,"1659,-507,-568,0,10,-80,-80,0,1"
2026-08-01 06:02:51.654657,15.428,120,1677.000,-410.000,-505.000,0.000,19.000,-80.000,-80.000,0.000,1.000,"1677,-410,-505,0,19,-80,-80,0,1"
2026-08-01 06:02:51.757704,15.531,121,1695.000,-362.000,-451.000,0.000,23.000,-80.000,-80.000,0.000,1.000,"1695,-362,-451,0,23,-80,-80,0,1"
2026-08-01 06:02:51.861550,15.635,122,1713.000,-278.000,-382.000,0.000,28.000,-80.000,-80.000,0.000,1.000,"1713,-278,-382,0,28,-80,-80,0,1"
2026-08-01 06:02:51.965164,15.739,123,1731.000,-169.000,-293.000,0.000,35.000,-80.000,-80.000,0.000,1.000,"1731,-169,-293,0,35,-80,-80,0,1"
2026-08-01 06:02:52.070333,15.844,124,1748.000,-85.000,-204.000,0.000,39.000,-80.000,-80.000,0.000,1.000,"1748,-85,-204,0,39,-80,-80,0,1"
2026-08-01 06:02:52.174059,15.948,125,1761.000,24.000,-107.000,0.000,44.000,-80.000,-80.000,0.000,1.000,"1761,24,-107,0,44,-80,-80,0,1"
2026-08-01 06:02:52.277625,16.051,126,1775.000,144.000,0.000,0.000,48.000,-80.000,-80.000,0.000,1.000,"1775,144,0,0,48,-80,-80,0,1"
2026-08-01 06:02:52.379939,16.154,127,1790.000,349.000,145.000,0.000,60.000,-64.000,-64.000,0.000,1.000,"1790,349,145,0,60,-64,-64,0,1"
2026-08-01 06:02:52.483501,16.257,128,1805.000,373.000,239.000,0.000,55.000,26.000,26.000,0.000,1.000,"1805,373,239,0,55,26,26,0,1"
2026-08-01 06:02:52.586899,16.361,129,1820.000,494.000,349.000,0.000,55.000,80.000,80.000,0.000,1.000,"1820,494,349,0,55,80,80,0,1"
2026-08-01 06:02:52.689722,16.463,130,1835.000,578.000,452.000,0.000,53.000,80.000,80.000,0.000,1.000,"1835,578,452,0,53,80,80,0,1"
2026-08-01 06:02:52.792238,16.566,131,1850.000,699.000,560.000,0.000,54.000,80.000,80.000,0.000,1.000,"1850,699,560,0,54,80,80,0,1"
2026-08-01 06:02:52.894394,16.668,132,1865.000,747.000,633.000,0.000,46.000,80.000,80.000,0.000,1.000,"1865,747,633,0,46,80,80,0,1"
2026-08-01 06:02:52.997459,16.771,133,1880.000,783.000,699.000,0.000,40.000,80.000,80.000,0.000,1.000,"1880,783,699,0,40,80,80,0,1"
2026-08-01 06:02:53.100036,16.874,134,1895.000,855.000,765.000,0.000,37.000,80.000,80.000,0.000,1.000,"1895,855,765,0,37,80,80,0,1"
2026-08-01 06:02:53.202407,16.976,135,1911.000,867.000,800.000,0.000,28.000,80.000,80.000,0.000,1.000,"1911,867,800,0,28,80,80,0,1"
2026-08-01 06:02:53.305202,17.079,136,1926.000,867.000,821.000,0.000,20.000,80.000,80.000,0.000,1.000,"1926,867,821,0,20,80,80,0,1"
2026-08-01 06:02:53.408197,17.182,137,1936.000,843.000,815.000,0.000,10.000,80.000,80.000,0.000,1.000,"1936,843,815,0,10,80,80,0,1"
2026-08-01 06:02:53.511102,17.285,138,1951.000,819.000,799.000,0.000,2.000,80.000,80.000,0.000,1.000,"1951,819,799,0,2,80,80,0,1"
2026-08-01 06:02:53.613687,17.387,139,1966.000,783.000,772.000,0.000,-4.000,80.000,80.000,0.000,1.000,"1966,783,772,0,-4,80,80,0,1"
2026-08-01 06:02:53.716904,17.491,140,1981.000,711.000,724.000,0.000,-12.000,80.000,80.000,0.000,1.000,"1981,711,724,0,-12,80,80,0,1"
2026-08-01 06:02:53.818678,17.592,141,1996.000,674.000,674.000,0.000,-17.000,80.000,80.000,0.000,1.000,"1996,674,674,0,-17,80,80,0,1"
2026-08-01 06:02:53.921437,17.695,142,2011.000,590.000,621.000,0.000,-22.000,80.000,80.000,0.000,1.000,"2011,590,621,0,-22,80,80,0,1"
2026-08-01 06:02:54.024202,17.798,143,2026.000,518.000,549.000,0.000,-28.000,80.000,80.000,0.000,1.000,"2026,518,549,0,-28,80,80,0,1"
2026-08-01 06:02:54.127160,17.901,144,2041.000,433.000,472.000,0.000,-32.000,80.000,80.000,0.000,1.000,"2041,433,472,0,-32,80,80,0,1"
2026-08-01 06:02:54.230098,18.004,145,2056.000,337.000,379.000,0.000,-38.000,80.000,80.000,0.000,1.000,"2056,337,379,0,-38,80,80,0,1"
2026-08-01 06:02:54.332530,18.106,146,2071.000,241.000,286.000,0.000,-41.000,80.000,80.000,0.000,1.000,"2071,241,286,0,-41,80,80,0,1"
2026-08-01 06:02:54.435482,18.209,147,2086.000,144.000,191.000,0.000,-43.000,80.000,80.000,0.000,1.000,"2086,144,191,0,-43,80,80,0,1"
2026-08-01 06:02:54.537831,18.312,148,2099.000,24.000,85.000,0.000,-47.000,80.000,80.000,0.000,1.000,"2099,24,85,0,-47,80,80,0,1"
2026-08-01 06:02:54.640863,18.415,149,2113.000,-73.000,-13.000,0.000,-48.000,80.000,80.000,0.000,1.000,"2113,-73,-13,0,-48,80,80,0,1"
2026-08-01 06:02:54.744438,18.518,150,2130.000,-169.000,-104.000,0.000,-47.000,58.000,58.000,0.000,1.000,"2130,-169,-104,0,-47,58,58,0,1"
2026-08-01 06:02:54.846784,18.621,151,2148.000,-254.000,-197.000,0.000,-47.000,-16.000,-16.000,0.000,1.000,"2148,-254,-197,0,-47,-16,-16,0,1"
2026-08-01 06:02:54.950584,18.724,152,2166.000,-362.000,-294.000,0.000,-47.000,-80.000,-80.000,0.000,1.000,"2166,-362,-294,0,-47,-80,-80,0,1"
2026-08-01 06:02:55.054166,18.828,153,2184.000,-434.000,-381.000,0.000,-46.000,-80.000,-80.000,0.000,1.000,"2184,-434,-381,0,-46,-80,-80,0,1"
2026-08-01 06:02:55.157926,18.932,154,2202.000,-519.000,-465.000,0.000,-44.000,-80.000,-80.000,0.000,1.000,"2202,-519,-465,0,-44,-80,-80,0,1"
2026-08-01 06:02:55.261488,19.035,155,2220.000,-567.000,-533.000,0.000,-40.000,-80.000,-80.000,0.000,1.000,"2220,-567,-533,0,-40,-80,-80,0,1"
2026-08-01 06:02:55.365254,19.139,156,2238.000,-579.000,-572.000,0.000,-31.000,-80.000,-80.000,0.000,1.000,"2238,-579,-572,0,-31,-80,-80,0,1"
2026-08-01 06:02:55.469016,19.243,157,2256.000,-603.000,-602.000,0.000,-24.000,-80.000,-80.000,0.000,1.000,"2256,-603,-602,0,-24,-80,-80,0,1"
2026-08-01 06:02:55.572773,19.346,158,2274.000,-603.000,-620.000,0.000,-17.000,-80.000,-80.000,0.000,1.000,"2274,-603,-620,0,-17,-80,-80,0,1"
2026-08-01 06:02:55.676004,19.450,159,2292.000,-579.000,-619.000,0.000,-9.000,-80.000,-80.000,0.000,1.000,"2292,-579,-619,0,-9,-80,-80,0,1"
2026-08-01 06:02:55.779661,19.553,160,2310.000,-579.000,-614.000,0.000,-4.000,-80.000,-80.000,0.000,1.000,"2310,-579,-614,0,-4,-80,-80,0,1"
2026-08-01 06:02:55.883973,19.658,161,2328.000,-555.000,-597.000,0.000,1.000,-80.000,-80.000,0.000,1.000,"2328,-555,-597,0,1,-80,-80,0,1"
2026-08-01 06:02:55.987836,19.762,162,2346.000,-507.000,-568.000,0.000,7.000,-80.000,-80.000,0.000,1.000,"2346,-507,-568,0,7,-80,-80,0,1"
2026-08-01 06:02:56.090568,19.864,163,2364.000,-434.000,-519.000,0.000,15.000,-80.000,-80.000,0.000,1.000,"2364,-434,-519,0,15,-80,-80,0,1"
2026-08-01 06:02:56.194540,19.968,164,2382.000,-386.000,-468.000,0.000,19.000,-80.000,-80.000,0.000,1.000,"2382,-386,-468,0,19,-80,-80,0,1"
2026-08-01 06:02:56.298090,20.072,165,2400.000,-338.000,-416.000,0.000,22.000,-80.000,-80.000,0.000,1.000,"2400,-338,-416,0,22,-80,-80,0,1"
2026-08-01 06:02:56.401787,20.176,166,2418.000,-242.000,-344.000,0.000,28.000,-80.000,-80.000,0.000,1.000,"2418,-242,-344,0,28,-80,-80,0,1"
2026-08-01 06:02:56.505165,20.279,167,2436.000,-157.000,-265.000,0.000,33.000,-80.000,-80.000,0.000,1.000,"2436,-157,-265,0,33,-80,-80,0,1"
