timestamp,time_s,line_index,rx,raw,ball,target,vel,cmd,rod,lost,run,raw_text
2026-08-01 05:48:07.303196,10.209,55,1557.000,409.000,1138.000,0.000,-51.000,180.000,180.000,0.000,1.000,"1557,409,1138,0,-51,180,180,0,1"
2026-08-01 05:48:07.407389,10.313,56,1572.000,289.000,1014.000,0.000,-56.000,180.000,180.000,0.000,1.000,"1572,289,1014,0,-56,180,180,0,1"
2026-08-01 05:48:07.511758,10.417,57,1587.000,108.000,859.000,0.000,-66.000,180.000,180.000,0.000,1.000,"1587,108,859,0,-66,180,180,0,1"
2026-08-01 05:48:07.616149,10.522,58,1601.000,-85.000,685.000,0.000,-75.000,180.000,180.000,0.000,1.000,"1601,-85,685,0,-75,180,180,0,1"
2026-08-01 05:48:07.718599,10.624,59,1619.000,-266.000,510.000,0.000,-81.000,180.000,180.000,0.000,1.000,"1619,-266,510,0,-81,180,180,0,1"
2026-08-01 05:48:07.821920,10.727,60,1637.000,-434.000,303.000,0.000,-89.000,180.000,180.000,0.000,1.000,"1637,-434,303,0,-89,180,180,0,1"
2026-08-01 05:48:07.926030,10.832,61,1655.000,-615.000,114.000,0.000,-90.000,180.000,180.000,0.000,1.000,"1655,-615,114,0,-90,180,180,0,1"
2026-08-01 05:48:08.029727,10.935,62,1673.000,-772.000,-31.000,0.000,-82.000,180.000,180.000,0.000,1.000,"1673,-772,-31,0,-82,180,180,0,1"
2026-08-01 05:48:08.133156,11.039,63,1691.000,-917.000,-176.000,0.000,-78.000,95.000,113.000,0.000,1.000,"1691,-917,-176,0,-78,95,113,0,1"
2026-08-01 05:48:08.237627,11.143,64,1712.000,-1025.000,-322.000,0.000,-75.000,-32.000,23.000,0.000,1.000,"1712,-1025,-322,0,-75,-32,23,0,1"
2026-08-01 05:48:08.342187,11.248,65,1733.000,-1049.000,-392.000,0.000,-57.000,-141.000,-67.000,0.000,1.000,"1733,-1049,-392,0,-57,-141,-67,0,1"
2026-08-01 05:48:08.445431,11.351,66,1754.000,-1025.000,-425.000,0.000,-39.000,-180.000,-157.000,0.000,1.000,"1754,-1025,-425,0,-39,-180,-157,0,1"
2026-08-01 05:48:08.550021,11.456,67,1775.000,-1001.000,-420.000,0.000,-20.000,-180.000,-180.000,0.000,1.000,"1775,-1001,-420,0,-20,-180,-180,0,1"
2026-08-01 05:48:08.652982,11.559,68,1789.000,-977.000,-400.000,0.000,-7.000,-180.000,-180.000,0.000,1.000,"1789,-977,-400,0,-7,-180,-180,0,1"
2026-08-01 05:48:08.756646,11.662,69,1805.000,-941.000,-365.000,0.000,3.000,-180.000,-180.000,0.000,1.000,"1805,-941,-365,0,3,-180,-180,0,1"
2026-08-01 05:48:08.860467,11.766,70,1823.000,-868.000,-311.000,0.000,13.000,-180.000,-180.000,0.000,1.000,"1823,-868,-311,0,13,-180,-180,0,1"
2026-08-01 05:48:08.963887,11.869,71,1841.000,-772.000,-238.000,0.000,23.000,-180.000,-180.000,0.000,1.000,"1841,-772,-238,0,23,-180,-180,0,1"
2026-08-01 05:48:09.067409,11.973,72,1859.000,-651.000,-143.000,0.000,33.000,-180.000,-180.000,0.000,1.000,"1859,-651,-143,0,33,-180,-180,0,1"
2026-08-01 05:48:09.171200,12.077,73,1877.000,-447.000,14.000,0.000,53.000,-148.000,-148.000,0.000,1.000,"1877,-447,14,0,53,-148,-148,0,1"
2026-08-01 05:48:09.275546,12.181,74,1895.000,-362.000,127.000,0.000,54.000,-62.000,-62.000,0.000,1.000,"1895,-362,127,0,54,-62,-62,0,1"
2026-08-01 05:48:09.378921,12.284,75,1913.000,-193.000,270.000,0.000,61.000,30.000,28.000,0.000,1.000,"1913,-193,270,0,61,30,28,0,1"
2026-08-01 05:48:09.482626,12.388,76,1928.000,-1.000,435.000,0.000,71.000,134.000,118.000,0.000,1.000,"1928,-1,435,0,71,134,118,0,1"
2026-08-01 05:48:09.584236,12.490,77,1941.000,277.000,647.000,0.000,87.000,180.000,180.000,0.000,1.000,"1941,277,647,0,87,180,180,0,1"
2026-08-01 05:48:09.688388,12.594,78,1956.000,325.000,794.000,0.000,80.000,180.000,180.000,0.000,1.000,"1956,325,794,0,80,180,180,0,1"
2026-08-01 05:48:09.792042,12.698,79,1971.000,482.000,949.000,0.000,79.000,180.000,180.000,0.000,1.000,"1971,482,949,0,79,180,180,0,1"
2026-08-01 05:48:09.896060,12.802,80,1986.000,638.000,1097.000,0.000,76.000,180.000,180.000,0.000,1.000,"1986,638,1097,0,76,180,180,0,1"
2026-08-01 05:48:09.999243,12.905,81,2001.000,723.000,1219.000,0.000,69.000,180.000,180.000,0.000,1.000,"2001,723,1219,0,69,180,180,0,1"
2026-08-01 05:48:10.103101,13.009,82,2016.000,831.000,1331.000,0.000,63.000,180.000,180.000,0.000,1.000,"2016,831,1331,0,63,180,180,0,1"
2026-08-01 05:48:10.206854,13.112,83,2031.000,879.000,1411.000,0.000,52.000,180.000,180.000,0.000,1.000,"2031,879,1411,0,52,180,180,0,1"
2026-08-01 05:48:10.310611,13.216,84,2046.000,928.000,1470.000,0.000,42.000,180.000,180.000,0.000,1.000,"2046,928,1470,0,42,180,180,0,1"
2026-08-01 05:48:10.415149,13.321,85,2061.000,903.000,1487.000,0.000,27.000,180.000,180.000,0.000,1.000,"2061,903,1487,0,27,180,180,0,1"
2026-08-01 05:48:10.518308,13.424,86,2076.000,867.000,1473.000,0.000,12.000,180.000,180.000,0.000,1.000,"2076,867,1473,0,12,180,180,0,1"
2026-08-01 05:48:10.621387,13.527,87,2091.000,843.000,1456.000,0.000,3.000,180.000,180.000,0.000,1.000,"2091,843,1456,0,3,180,180,0,1"
2026-08-01 05:48:10.724469,13.630,88,2106.000,747.000,1393.000,0.000,-11.000,180.000,180.000,0.000,1.000,"2106,747,1393,0,-11,180,180,0,1"
2026-08-01 05:48:10.827736,13.733,89,2121.000,674.000,1325.000,0.000,-21.000,180.000,180.000,0.000,1.000,"2121,674,1325,0,-21,180,180,0,1"
2026-08-01 05:48:10.933115,13.839,90,2136.000,542.000,1230.000,0.000,-32.000,180.000,180.000,0.000,1.000,"2136,542,1230,0,-32,180,180,0,1"
2026-08-01 05:48:11.035791,13.941,91,2151.000,421.000,1121.000,0.000,-42.000,180.000,180.000,0.000,1.000,"2151,421,1121,0,-42,180,180,0,1"
2026-08-01 05:48:11.139989,14.046,92,2166.000,289.000,995.000,0.000,-51.000,180.000,180.000,0.000,1.000,"2166,289,995,0,-51,180,180,0,1"
2026-08-01 05:48:11.244171,14.150,93,2181.000,132.000,852.000,0.000,-59.000,180.000,180.000,0.000,1.000,"2181,132,852,0,-59,180,180,0,1"
2026-08-01 05:48:11.348304,14.254,94,2194.000,-25.000,700.000,0.000,-66.000,180.000,180.000,0.000,1.000,"2194,-25,700,0,-66,180,180,0,1"
2026-08-01 05:48:11.450301,14.356,95,2211.000,-205.000,538.000,0.000,-72.000,180.000,180.000,0.000,1.000,"2211,-205,538,0,-72,180,180,0,1"
2026-08-01 05:48:11.554836,14.460,96,2229.000,-471.000,340.000,0.000,-85.000,180.000,180.000,0.000,1.000,"2229,-471,340,0,-85,180,180,0,1"
2026-08-01 05:48:11.658133,14.564,97,2247.000,-519.000,172.000,0.000,-82.000,180.000,180.000,0.000,1.000,"2247,-519,172,0,-82,180,180,0,1"
2026-08-01 05:48:11.762777,14.668,98,2265.000,-700.000,29.000,0.000,-77.000,180.000,180.000,0.000,1.000,"2265,-700,29,0,-77,180,180,0,1"
2026-08-01 05:48:11.864937,14.771,99,2283.000,-796.000,-97.000,0.000,-71.000,134.000,135.000,0.000,1.000,"2283,-796,-97,0,-71,134,135,0,1"
2026-08-01 05:48:11.969712,14.875,100,2301.000,-953.000,-239.000,0.000,-70.000,19.000,45.000,0.000,1.000,"2301,-953,-239,0,-70,19,45,0,1"
2026-08-01 05:48:12.073326,14.979,101,2321.000,-1025.000,-348.000,0.000,-62.000,-90.000,-45.000,0.000,1.000,"2321,-1025,-348,0,-62,-90,-45,0,1"
2026-08-01 05:48:12.177202,15.083,102,2342.000,-1061.000,-407.000,0.000,-48.000,-180.000,-135.000,0.000,1.000,"2342,-1061,-407,0,-48,-180,-135,0,1"
2026-08-01 05:48:12.281029,15.187,103,2363.000,-1037.000,-426.000,0.000,-31.000,-180.000,-180.000,0.000,1.000,"2363,-1037,-426,0,-31,-180,-180,0,1"
2026-08-01 05:48:12.384674,15.290,104,2384.000,-1025.000,-430.000,0.000,-18.000,-180.000,-180.000,0.000,1.000,"2384,-1025,-430,0,-18,-180,-180,0,1"
2026-08-01 05:48:12.488200,15.394,105,2403.000,-941.000,-386.000,0.000,0.000,-180.000,-180.000,0.000,1.000,"2403,-941,-386,0,0,-180,-180,0,1"
2026-08-01 05:48:12.591721,15.497,106,2421.000,-893.000,-340.000,0.000,9.000,-180.000,-180.000,0.000,1.000,"2421,-893,-340,0,9,-180,-180,0,1"
2026-08-01 05:48:12.695565,15.601,107,2439.000,-796.000,-267.000,0.000,21.000,-180.000,-180.000,0.000,1.000,"2439,-796,-267,0,21,-180,-180,0,1"
2026-08-01 05:48:12.799374,15.705,108,2457.000,-688.000,-174.000,0.000,32.000,-180.000,-180.000,0.000,1.000,"2457,-688,-174,0,32,-180,-180,0,1"
2026-08-01 05:48:12.902920,15.808,109,2475.000,-555.000,-71.000,0.000,41.000,-180.000,-180.000,0.000,1.000,"2475,-555,-71,0,41,-180,-180,0,1"
2026-08-01 05:48:13.005960,15.912,110,2493.000,-386.000,68.000,0.000,54.000,-107.000,-107.000,0.000,1.000,"2493,-386,68,0,54,-107,-107,0,1"
2026-08-01 05:48:13.111272,16.017,111,2511.000,-218.000,214.000,0.000,63.000,-18.000,-19.000,0.000,1.000,"2511,-218,214,0,63,-18,-19,0,1"
2026-08-01 05:48:13.214563,16.120,112,2527.000,-49.000,379.000,0.000,72.000,86.000,71.000,0.000,1.000,"2527,-49,379,0,72,86,71,0,1"
2026-08-01 05:48:13.318136,16.224,113,2540.000,144.000,554.000,0.000,79.000,180.000,161.000,0.000,1.000,"2540,144,554,0,79,180,161,0,1"
2026-08-01 05:48:19.514926,22.420,114,949.000,518.000,508.000,0.000,127.000,25.000,25.000,0.000,1.000,"949,518,508,0,127,25,25,0,1"
2026-08-01 05:48:19.617926,22.523,115,963.000,518.000,1053.000,0.000,187.000,180.000,115.000,0.000,1.000,"963,518,1053,0,187,180,115,0,1"
2026-08-01 05:48:19.721267,22.627,116,978.000,542.000,1294.000,0.000,156.000,180.000,180.000,0.000,1.000,"978,542,1294,0,156,180,180,0,1"
2026-08-01 05:48:19.825296,22.731,117,993.000,506.000,1381.000,0.000,106.000,180.000,180.000,0.000,1.000,"993,506,1381,0,106,180,180,0,1"
2026-08-01 05:48:19.928660,22.834,118,1008.000,506.000,1415.000,0.000,66.000,180.000,180.000,0.000,1.000,"1008,506,1415,0,66,180,180,0,1"
2026-08-01 05:48:20.032132,22.938,119,1023.000,433.000,1393.000,0.000,32.000,180.000,180.000,0.000,1.000,"1023,433,1393,0,32,180,180,0,1"
2026-08-01 05:48:20.135808,23.041,120,1038.000,385.000,1350.000,0.000,9.000,180.000,180.000,0.000,1.000,"1038,385,1350,0,9,180,180,0,1"
2026-08-01 05:48:20.241159,23.147,121,1053.000,289.000,1287.000,0.000,-8.000,180.000,180.000,0.000,1.000,"1053,289,1287,0,-8,180,180,0,1"
2026-08-01 05:48:20.342441,23.248,122,1068.000,204.000,1206.000,0.000,-22.000,180.000,180.000,0.000,1.000,"1068,204,1206,0,-22,180,180,0,1"
2026-08-01 05:48:20.446423,23.352,123,1083.000,120.000,1126.000,0.000,-30.000,180.000,180.000,0.000,1.000,"1083,120,1126,0,-30,180,180,0,1"
2026-08-01 05:48:20.551192,23.457,124,1095.000,-1.000,1020.000,0.000,-39.000,180.000,180.000,0.000,1.000,"1095,-1,1020,0,-39,180,180,0,1"
2026-08-01 05:48:20.653250,23.559,125,1111.000,-121.000,908.000,0.000,-46.000,180.000,180.000,0.000,1.000,"1111,-121,908,0,-46,180,180,0,1"
2026-08-01 05:48:20.756768,23.662,126,1129.000,-230.000,796.000,0.000,-50.000,180.000,180.000,0.000,1.000,"1129,-230,796,0,-50,180,180,0,1"
2026-08-01 05:48:20.860651,23.766,127,1147.000,-362.000,677.000,0.000,-54.000,180.000,180.000,0.000,1.000,"1147,-362,677,0,-54,180,180,0,1"
2026-08-01 05:48:20.964572,23.870,128,1165.000,-483.000,557.000,0.000,-56.000,180.000,180.000,0.000,1.000,"1165,-483,557,0,-56,180,180,0,1"
2026-08-01 05:48:21.068029,23.974,129,1183.000,-603.000,437.000,0.000,-57.000,180.000,180.000,0.000,1.000,"1183,-603,437,0,-57,180,180,0,1"
2026-08-01 05:48:21.171691,24.077,130,1201.000,-724.000,311.000,0.000,-59.000,180.000,180.000,0.000,1.000,"1201,-724,311,0,-59,180,180,0,1"
2026-08-01 05:48:21.275406,24.181,131,1219.000,-808.000,212.000,0.000,-55.000,180.000,180.000,0.000,1.000,"1219,-808,212,0,-55,180,180,0,1"
2026-08-01 05:48:21.379317,24.285,132,1237.000,-917.000,108.000,0.000,-53.000,180.000,180.000,0.000,1.000,"1237,-917,108,0,-53,180,180,0,1"
2026-08-01 05:48:21.484347,24.390,133,1255.000,-965.000,27.000,0.000,-47.000,163.000,163.000,0.000,1.000,"1255,-965,27,0,-47,163,163,0,1"
2026-08-01 05:48:21.588391,24.494,134,1275.000,-1061.000,-58.000,0.000,-45.000,88.000,88.000,0.000,1.000,"1275,-1061,-58,0,-45,88,88,0,1"
2026-08-01 05:48:21.691368,24.597,135,1296.000,-1049.000,-94.000,0.000,-32.000,22.000,22.000,0.000,1.000,"1296,-1049,-94,0,-32,22,22,0,1"
2026-08-01 05:48:21.795289,24.701,136,1317.000,-1061.000,-110.000,0.000,-21.000,-22.000,-22.000,0.000,1.000,"1317,-1061,-110,0,-21,-22,-22,0,1"
2026-08-01 05:48:21.898744,24.804,137,1338.000,-1037.000,-108.000,0.000,-11.000,-51.000,-51.000,0.000,1.000,"1338,-1037,-108,0,-11,-51,-51,0,1"
2026-08-01 05:48:22.002382,24.908,138,1359.000,-1037.000,-105.000,0.000,-5.000,-66.000,-66.000,0.000,1.000,"1359,-1037,-105,0,-5,-66,-66,0,1"
2026-08-01 05:48:22.106914,25.012,139,1380.000,-1013.000,-92.000,0.000,0.000,-72.000,-72.000,0.000,1.000,"1380,-1013,-92,0,0,-72,-72,0,1"
2026-08-01 05:48:22.210004,25.116,140,1398.000,-965.000,-59.000,0.000,6.000,-68.000,-68.000,0.000,1.000,"1398,-965,-59,0,6,-68,-68,0,1"
2026-08-01 05:48:22.314811,25.220,141,1416.000,-917.000,-20.000,0.000,12.000,-54.000,-54.000,0.000,1.000,"1416,-917,-20,0,12,-54,-54,0,1"
2026-08-01 05:48:22.417489,25.323,142,1434.000,-844.000,37.000,0.000,19.000,-29.000,-29.000,0.000,1.000,"1434,-844,37,0,19,-29,-29,0,1"
2026-08-01 05:48:22.520773,25.426,143,1452.000,-772.000,104.000,0.000,25.000,6.000,6.000,0.000,1.000,"1452,-772,104,0,25,6,6,0,1"
2026-08-01 05:48:22.623748,25.529,144,1470.000,-676.000,192.000,0.000,33.000,54.000,54.000,0.000,1.000,"1470,-676,192,0,33,54,54,0,1"
2026-08-01 05:48:22.726684,25.632,145,1488.000,-555.000,294.000,0.000,40.000,114.000,114.000,0.000,1.000,"1488,-555,294,0,40,114,114,0,1"
2026-08-01 05:48:22.831306,25.737,146,1506.000,-410.000,416.000,0.000,49.000,180.000,180.000,0.000,1.000,"1506,-410,416,0,49,180,180,0,1"
2026-08-01 05:48:22.934752,25.840,147,1524.000,-314.000,525.000,0.000,51.000,180.000,180.000,0.000,1.000,"1524,-314,525,0,51,180,180,0,1"
2026-08-01 05:48:23.038198,25.944,148,1542.000,-193.000,644.000,0.000,54.000,180.000,180.000,0.000,1.000,"1542,-193,644,0,54,180,180,0,1"
2026-08-01 05:48:23.142492,26.048,149,1559.000,-97.000,747.000,0.000,52.000,180.000,180.000,0.000,1.000,"1559,-97,747,0,52,180,180,0,1"
2026-08-01 05:48:23.245117,26.151,150,1573.000,-1.000,846.000,0.000,51.000,180.000,180.000,0.000,1.000,"1573,-1,846,0,51,180,180,0,1"
2026-08-01 05:48:23.348639,26.254,151,1585.000,48.000,913.000,0.000,43.000,180.000,180.000,0.000,1.000,"1585,48,913,0,43,180,180,0,1"
2026-08-01 05:48:23.451109,26.357,152,1599.000,120.000,989.000,0.000,40.000,180.000,180.000,0.000,1.000,"1599,120,989,0,40,180,180,0,1"
2026-08-01 05:48:23.554659,26.460,153,1614.000,156.000,1044.000,0.000,34.000,180.000,180.000,0.000,1.000,"1614,156,1044,0,34,180,180,0,1"
2026-08-01 05:48:23.659079,26.565,154,1629.000,204.000,1090.000,0.000,29.000,180.000,180.000,0.000,1.000,"1629,204,1090,0,29,180,180,0,1"
2026-08-01 05:48:23.761995,26.668,155,1644.000,192.000,1110.000,0.000,21.000,180.000,180.000,0.000,1.000,"1644,192,1110,0,21,180,180,0,1"
2026-08-01 05:48:23.865705,26.771,156,1659.000,216.000,1133.000,0.000,16.000,180.000,180.000,0.000,1.000,"1659,216,1133,0,16,180,180,0,1"
2026-08-01 05:48:23.969305,26.875,157,1674.000,192.000,1131.000,0.000,8.000,180.000,180.000,0.000,1.000,"1674,192,1131,0,8,180,180,0,1"
2026-08-01 05:48:24.073048,26.979,158,1689.000,168.000,1117.000,0.000,1.000,180.000,180.000,0.000,1.000,"1689,168,1117,0,1,180,180,0,1"
2026-08-01 05:48:24.178349,27.084,159,1704.000,144.000,1097.000,0.000,-3.000,180.000,180.000,0.000,1.000,"1704,144,1097,0,-3,180,180,0,1"
2026-08-01 05:48:24.280854,27.186,160,1719.000,108.000,1070.000,0.000,-7.000,180.000,180.000,0.000,1.000,"1719,108,1070,0,-7,180,180,0,1"
2026-08-01 05:48:24.384254,27.290,161,1731.000,48.000,1030.000,0.000,-13.000,180.000,180.000,0.000,1.000,"1731,48,1030,0,-13,180,180,0,1"
2026-08-01 05:48:24.487879,27.393,162,1743.000,-1.000,979.000,0.000,-18.000,180.000,180.000,0.000,1.000,"1743,-1,979,0,-18,180,180,0,1"
2026-08-01 05:48:24.591684,27.497,163,1758.000,-73.000,924.000,0.000,-22.000,180.000,180.000,0.000,1.000,"1758,-73,924,0,-22,180,180,0,1"
2026-08-01 05:48:24.694655,27.600,164,1775.000,-121.000,865.000,0.000,-25.000,180.000,180.000,0.000,1.000,"1775,-121,865,0,-25,180,180,0,1"
2026-08-01 05:48:24.797728,27.703,165,1793.000,-218.000,790.000,0.000,-31.000,180.000,180.000,0.000,1.000,"1793,-218,790,0,-31,180,180,0,1"
